    448.0 0.216E+14 0.555E+12 0.109E+11 0.620E-12        892.                  
    449.0 0.212E+14 0.537E+12 0.105E+11 0.608E-12        892.                  
    450.0 0.208E+14 0.520E+12 0.101E+11 0.597E-12        892.                  
    451.0 0.204E+14 0.504E+12 0.973E+10 0.586E-12        892.                  
    452.0 0.201E+14 0.488E+12 0.937E+10 0.575E-12        892.                  
    453.0 0.197E+14 0.472E+12 0.903E+10 0.564E-12        892.                  
    454.0 0.193E+14 0.457E+12 0.871E+10 0.554E-12        892.                  
    455.0 0.190E+14 0.443E+12 0.839E+10 0.544E-12        892.                  
    456.0 0.186E+14 0.429E+12 0.809E+10 0.534E-12        892.                  
    457.0 0.183E+14 0.415E+12 0.780E+10 0.524E-12        892.                  
    458.0 0.180E+14 0.402E+12 0.751E+10 0.514E-12        892.                  
    459.0 0.176E+14 0.389E+12 0.724E+10 0.505E-12        892.                  
    460.0 0.173E+14 0.377E+12 0.698E+10 0.496E-12        892.                  
    461.0 0.170E+14 0.365E+12 0.673E+10 0.486E-12        892.                  
    462.0 0.167E+14 0.353E+12 0.649E+10 0.477E-12        892.                  
    463.0 0.164E+14 0.342E+12 0.625E+10 0.469E-12        892.                  
    464.0 0.161E+14 0.331E+12 0.603E+10 0.460E-12        892.                  
    465.0 0.158E+14 0.321E+12 0.581E+10 0.452E-12        892.                  
    466.0 0.155E+14 0.311E+12 0.560E+10 0.444E-12        892.                  
    467.0 0.152E+14 0.301E+12 0.540E+10 0.435E-12        892.                  
    468.0 0.149E+14 0.291E+12 0.520E+10 0.427E-12        892.                  
    469.0 0.147E+14 0.282E+12 0.502E+10 0.420E-12        892.                  
    470.0 0.144E+14 0.273E+12 0.483E+10 0.412E-12        892.                  
    471.0 0.141E+14 0.265E+12 0.466E+10 0.405E-12        892.                  
    472.0 0.139E+14 0.256E+12 0.449E+10 0.397E-12        892.                  
    473.0 0.136E+14 0.248E+12 0.433E+10 0.390E-12        892.                  
    474.0 0.134E+14 0.240E+12 0.417E+10 0.383E-12        892.                  
    475.0 0.131E+14 0.233E+12 0.402E+10 0.376E-12        892.                  
    476.0 0.129E+14 0.225E+12 0.388E+10 0.369E-12        892.                  
    477.0 0.127E+14 0.218E+12 0.374E+10 0.363E-12        892.                  
    478.0 0.124E+14 0.211E+12 0.361E+10 0.356E-12        892.                  
    479.0 0.122E+14 0.205E+12 0.348E+10 0.350E-12        892.                  
    480.0 0.120E+14 0.198E+12 0.335E+10 0.343E-12        892.                  
    481.0 0.118E+14 0.192E+12 0.323E+10 0.337E-12        892.                  
    482.0 0.116E+14 0.186E+12 0.311E+10 0.331E-12        892.                  
    483.0 0.113E+14 0.180E+12 0.300E+10 0.325E-12        892.                  
    484.0 0.111E+14 0.174E+12 0.290E+10 0.319E-12        892.                  
    485.0 0.109E+14 0.169E+12 0.279E+10 0.313E-12        892.                  
    486.0 0.107E+14 0.164E+12 0.269E+10 0.308E-12        892.                  
    487.0 0.105E+14 0.159E+12 0.259E+10 0.302E-12        892.                  
    488.0 0.104E+14 0.154E+12 0.250E+10 0.297E-12        892.                  
    489.0 0.102E+14 0.149E+12 0.241E+10 0.292E-12        892.                  
    490.0 0.999E+13 0.144E+12 0.233E+10 0.286E-12        892.                  
    491.0 0.981E+13 0.140E+12 0.224E+10 0.281E-12        892.                  
    492.0 0.963E+13 0.135E+12 0.216E+10 0.276E-12        892.                  
    493.0 0.946E+13 0.131E+12 0.208E+10 0.271E-12        892.                  
    494.0 0.929E+13 0.127E+12 0.201E+10 0.267E-12        892.                  
    495.0 0.912E+13 0.123E+12 0.194E+10 0.262E-12        892.                  
    496.0 0.895E+13 0.119E+12 0.187E+10 0.257E-12        892.                  
    497.0 0.879E+13 0.115E+12 0.180E+10 0.253E-12        892.                  
    498.0 0.863E+13 0.112E+12 0.174E+10 0.248E-12        892.                  
    499.0 0.848E+13 0.108E+12 0.168E+10 0.244E-12        892.                  
    500.0 0.832E+13 0.105E+12 0.162E+10 0.239E-12        892.                  
    501.0 0.817E+13 0.101E+12 0.156E+10 0.235E-12        892.                  
    502.0 0.803E+13 0.983E+11 0.150E+10 0.231E-12        892.                  
    503.0 0.788E+13 0.952E+11 0.145E+10 0.227E-12        892.                  
    504.0 0.774E+13 0.922E+11 0.140E+10 0.223E-12        892.                  
    505.0 0.760E+13 0.893E+11 0.135E+10 0.219E-12        892.                  
    506.0 0.746E+13 0.865E+11 0.130E+10 0.215E-12        892.                  
    507.0 0.733E+13 0.838E+11 0.125E+10 0.211E-12        892.                  
    508.0 0.720E+13 0.812E+11 0.121E+10 0.208E-12        892.                  
    509.0 0.707E+13 0.787E+11 0.117E+10 0.204E-12        892.                  
    510.0 0.694E+13 0.762E+11 0.112E+10 0.200E-12        892.                  
    511.0 0.682E+13 0.738E+11 0.108E+10 0.197E-12        892.                  
    512.0 0.669E+13 0.715E+11 0.105E+10 0.193E-12        892.                  
    513.0 0.657E+13 0.693E+11 0.101E+10 0.190E-12        892.                  
    514.0 0.646E+13 0.671E+11 0.972E+09 0.187E-12        892.                  
    515.0 0.634E+13 0.650E+11 0.937E+09 0.183E-12        892.                  
    516.0 0.623E+13 0.630E+11 0.904E+09 0.180E-12        892.                  
    517.0 0.612E+13 0.610E+11 0.872E+09 0.177E-12        892.                  
    518.0 0.601E+13 0.591E+11 0.841E+09 0.174E-12        892.                  
    519.0 0.590E+13 0.573E+11 0.811E+09 0.171E-12        892.                  
    520.0 0.579E+13 0.555E+11 0.782E+09 0.168E-12        892.                  
    521.0 0.569E+13 0.538E+11 0.755E+09 0.165E-12        892.                  
    522.0 0.559E+13 0.521E+11 0.728E+09 0.162E-12        892.                  
    523.0 0.549E+13 0.505E+11 0.702E+09 0.160E-12        892.                  
    524.0 0.539E+13 0.489E+11 0.677E+09 0.157E-12        892.                  
    525.0 0.529E+13 0.474E+11 0.653E+09 0.154E-12        892.                  
    526.0 0.520E+13 0.459E+11 0.630E+09 0.151E-12        892.                  
    527.0 0.510E+13 0.445E+11 0.608E+09 0.149E-12        892.                  
    528.0 0.501E+13 0.431E+11 0.586E+09 0.146E-12        892.                  
    529.0 0.492E+13 0.418E+11 0.565E+09 0.144E-12        892.                  
    530.0 0.484E+13 0.405E+11 0.545E+09 0.141E-12        892.                  
    531.0 0.475E+13 0.392E+11 0.526E+09 0.139E-12        892.                  
    532.0 0.466E+13 0.380E+11 0.507E+09 0.136E-12        892.                  
    533.0 0.458E+13 0.368E+11 0.489E+09 0.134E-12        892.                  
    534.0 0.450E+13 0.357E+11 0.472E+09 0.132E-12        892.                  
    535.0 0.442E+13 0.346E+11 0.455E+09 0.130E-12        892.                  
    536.0 0.434E+13 0.335E+11 0.439E+09 0.127E-12        892.                  
    537.0 0.426E+13 0.325E+11 0.424E+09 0.125E-12        892.                  
    538.0 0.419E+13 0.315E+11 0.409E+09 0.123E-12        892.                  
    539.0 0.411E+13 0.305E+11 0.394E+09 0.121E-12        892.                  
    540.0 0.404E+13 0.295E+11 0.380E+09 0.119E-12        892.                  
    541.0 0.397E+13 0.286E+11 0.367E+09 0.117E-12        892.                  
    542.0 0.390E+13 0.277E+11 0.354E+09 0.115E-12        892.                  
    543.0 0.383E+13 0.269E+11 0.342E+09 0.113E-12        892.                  
    544.0 0.376E+13 0.261E+11 0.329E+09 0.111E-12        892.                  
    545.0 0.369E+13 0.252E+11 0.318E+09 0.109E-12        892.                  
    546.0 0.363E+13 0.245E+11 0.307E+09 0.107E-12        892.                  
    547.0 0.356E+13 0.237E+11 0.296E+09 0.106E-12        892.                  
    548.0 0.350E+13 0.230E+11 0.285E+09 0.104E-12        892.                  
    549.0 0.344E+13 0.223E+11 0.275E+09 0.102E-12        892.                  
    550.0 0.338E+13 0.216E+11 0.266E+09 0.100E-12        892.                  
    551.0 0.332E+13 0.209E+11 0.256E+09 0.986E-13        892.                  
    552.0 0.326E+13 0.203E+11 0.247E+09 0.970E-13        892.                  
    553.0 0.320E+13 0.196E+11 0.239E+09 0.953E-13        892.                  
    554.0 0.314E+13 0.190E+11 0.230E+09 0.937E-13        892.                  
    555.0 0.309E+13 0.184E+11 0.222E+09 0.922E-13        892.                  
    556.0 0.303E+13 0.179E+11 0.214E+09 0.906E-13        892.                  
    557.0 0.298E+13 0.173E+11 0.207E+09 0.891E-13        892.                  
    558.0 0.293E+13 0.168E+11 0.199E+09 0.877E-13        892.                  
    559.0 0.287E+13 0.163E+11 0.192E+09 0.862E-13        892.                  
    560.0 0.282E+13 0.158E+11 0.186E+09 0.848E-13        892.                  
    561.0 0.277E+13 0.153E+11 0.179E+09 0.834E-13        892.                  
    562.0 0.272E+13 0.148E+11 0.173E+09 0.820E-13        892.                  
    563.0 0.268E+13 0.144E+11 0.167E+09 0.806E-13        892.                  
    564.0 0.263E+13 0.139E+11 0.161E+09 0.793E-13        892.                  
    565.0 0.258E+13 0.135E+11 0.155E+09 0.780E-13        892.                  
    566.0 0.254E+13 0.131E+11 0.150E+09 0.767E-13        892.                  
    567.0 0.249E+13 0.127E+11 0.145E+09 0.755E-13        892.                  
    568.0 0.245E+13 0.123E+11 0.140E+09 0.742E-13        892.                  
    569.0 0.240E+13 0.119E+11 0.135E+09 0.730E-13        892.                  
    570.0 0.236E+13 0.115E+11 0.130E+09 0.718E-13        892.                  
    571.0 0.232E+13 0.112E+11 0.125E+09 0.706E-13        892.                  
    572.0 0.228E+13 0.108E+11 0.121E+09 0.695E-13        892.                  
    573.0 0.224E+13 0.105E+11 0.117E+09 0.684E-13        892.                  
    574.0 0.220E+13 0.102E+11 0.113E+09 0.673E-13        892.                  
    575.0 0.216E+13 0.988E+10 0.109E+09 0.662E-13        892.                  
    576.0 0.212E+13 0.958E+10 0.105E+09 0.651E-13        892.                  
    577.0 0.208E+13 0.928E+10 0.101E+09 0.640E-13        892.                  
    578.0 0.205E+13 0.900E+10 0.978E+08 0.630E-13        892.                  
    579.0 0.201E+13 0.872E+10 0.944E+08 0.620E-13        892.                  
    580.0 0.198E+13 0.846E+10 0.911E+08 0.610E-13        892.                  
    581.0 0.194E+13 0.820E+10 0.879E+08 0.600E-13        892.                  
    582.0 0.191E+13 0.795E+10 0.848E+08 0.590E-13        892.                  
    583.0 0.187E+13 0.770E+10 0.819E+08 0.581E-13        892.                  
    584.0 0.184E+13 0.747E+10 0.790E+08 0.572E-13        892.                  
    585.0 0.181E+13 0.724E+10 0.762E+08 0.562E-13        892.                  
    586.0 0.178E+13 0.702E+10 0.736E+08 0.553E-13        892.                  
    587.0 0.175E+13 0.680E+10 0.710E+08 0.545E-13        892.                  
    588.0 0.171E+13 0.660E+10 0.685E+08 0.536E-13        892.                  
    589.0 0.168E+13 0.639E+10 0.662E+08 0.527E-13        892.                  
    590.0 0.165E+13 0.620E+10 0.639E+08 0.519E-13        892.                  
    591.0 0.163E+13 0.601E+10 0.616E+08 0.511E-13        892.                  
    592.0 0.160E+13 0.583E+10 0.595E+08 0.503E-13        892.                  
    593.0 0.157E+13 0.565E+10 0.574E+08 0.495E-13        892.                  
    594.0 0.154E+13 0.548E+10 0.554E+08 0.487E-13        892.                  
    595.0 0.151E+13 0.531E+10 0.535E+08 0.479E-13        892.                  
    596.0 0.149E+13 0.515E+10 0.516E+08 0.472E-13        892.                  
    597.0 0.146E+13 0.499E+10 0.498E+08 0.465E-13        892.                  
    598.0 0.144E+13 0.484E+10 0.481E+08 0.457E-13        892.                  
    599.0 0.141E+13 0.469E+10 0.464E+08 0.450E-13        892.                  
    600.0 0.139E+13 0.455E+10 0.448E+08 0.443E-13        892.                  
    601.0 0.136E+13 0.441E+10 0.433E+08 0.436E-13        892.                  
    602.0 0.134E+13 0.428E+10 0.418E+08 0.429E-13        892.                  
    603.0 0.132E+13 0.415E+10 0.403E+08 0.423E-13        892.                  
    604.0 0.129E+13 0.402E+10 0.389E+08 0.416E-13        892.                  
    605.0 0.127E+13 0.390E+10 0.376E+08 0.410E-13        892.                  
    606.0 0.125E+13 0.378E+10 0.363E+08 0.403E-13        892.                  
    607.0 0.123E+13 0.366E+10 0.350E+08 0.397E-13        892.                  
    608.0 0.120E+13 0.355E+10 0.338E+08 0.391E-13        892.                  
    609.0 0.118E+13 0.344E+10 0.326E+08 0.385E-13        892.                  
    610.0 0.116E+13 0.334E+10 0.315E+08 0.379E-13        892.                  
    611.0 0.114E+13 0.324E+10 0.304E+08 0.373E-13        892.                  
    612.0 0.112E+13 0.314E+10 0.294E+08 0.368E-13        892.                  
    613.0 0.110E+13 0.305E+10 0.283E+08 0.362E-13        892.                  
    614.0 0.108E+13 0.295E+10 0.274E+08 0.357E-13        892.                  
    615.0 0.106E+13 0.286E+10 0.264E+08 0.351E-13        892.                  
    616.0 0.105E+13 0.278E+10 0.255E+08 0.346E-13        892.                  
    617.0 0.103E+13 0.269E+10 0.246E+08 0.341E-13        892.                  
    618.0 0.101E+13 0.261E+10 0.238E+08 0.336E-13        892.                  
    619.0 0.992E+12 0.253E+10 0.230E+08 0.331E-13        892.                  
    620.0 0.975E+12 0.246E+10 0.222E+08 0.326E-13        892.                  
    621.0 0.958E+12 0.238E+10 0.214E+08 0.321E-13        892.                  
    622.0 0.941E+12 0.231E+10 0.207E+08 0.316E-13        892.                  
    623.0 0.925E+12 0.224E+10 0.199E+08 0.311E-13        892.                  
    624.0 0.909E+12 0.217E+10 0.193E+08 0.307E-13        892.                  
    625.0 0.893E+12 0.211E+10 0.186E+08 0.302E-13        892.                  
    626.0 0.877E+12 0.204E+10 0.180E+08 0.298E-13        892.                  
    627.0 0.862E+12 0.198E+10 0.173E+08 0.293E-13        892.                  
    628.0 0.847E+12 0.192E+10 0.167E+08 0.289E-13        892.                  
    629.0 0.832E+12 0.186E+10 0.162E+08 0.285E-13        892.                  
    630.0 0.818E+12 0.181E+10 0.156E+08 0.280E-13        892.                  
    631.0 0.804E+12 0.175E+10 0.151E+08 0.276E-13        892.                  
    632.0 0.790E+12 0.170E+10 0.145E+08 0.272E-13        892.                  
    633.0 0.776E+12 0.165E+10 0.140E+08 0.268E-13        892.                  
    634.0 0.763E+12 0.160E+10 0.136E+08 0.264E-13        892.                  
    635.0 0.749E+12 0.155E+10 0.131E+08 0.261E-13        892.                  
    636.0 0.736E+12 0.150E+10 0.126E+08 0.257E-13        892.                  
    637.0 0.724E+12 0.146E+10 0.122E+08 0.253E-13        892.                  
    638.0 0.711E+12 0.141E+10 0.118E+08 0.249E-13        892.                  
    639.0 0.699E+12 0.137E+10 0.114E+08 0.246E-13        892.                  
    640.0 0.687E+12 0.133E+10 0.110E+08 0.242E-13        892.                  
    641.0 0.675E+12 0.129E+10 0.106E+08 0.239E-13        892.                  
    642.0 0.663E+12 0.125E+10 0.103E+08 0.235E-13        892.                  
    643.0 0.652E+12 0.121E+10 0.990E+07 0.232E-13        892.                  
    644.0 0.640E+12 0.118E+10 0.956E+07 0.229E-13        892.                  
    645.0 0.629E+12 0.114E+10 0.924E+07 0.226E-13        892.                  
    646.0 0.619E+12 0.111E+10 0.892E+07 0.222E-13        892.                  
    647.0 0.608E+12 0.107E+10 0.861E+07 0.219E-13        892.                  
    648.0 0.597E+12 0.104E+10 0.832E+07 0.216E-13        892.                  
    649.0 0.587E+12 0.101E+10 0.803E+07 0.213E-13        892.                  
    650.0 0.577E+12 0.980E+09 0.776E+07 0.210E-13        892.                  
    651.0 0.567E+12 0.951E+09 0.749E+07 0.207E-13        892.                  
    652.0 0.557E+12 0.922E+09 0.724E+07 0.204E-13        892.                  
    653.0 0.548E+12 0.895E+09 0.699E+07 0.202E-13        892.                  
    654.0 0.538E+12 0.868E+09 0.675E+07 0.199E-13        892.                  
    655.0 0.529E+12 0.842E+09 0.652E+07 0.196E-13        892.                  
    656.0 0.520E+12 0.817E+09 0.630E+07 0.193E-13        892.                  
    657.0 0.511E+12 0.792E+09 0.608E+07 0.191E-13        892.                  
    658.0 0.502E+12 0.768E+09 0.587E+07 0.188E-13        892.                  
    659.0 0.493E+12 0.745E+09 0.567E+07 0.185E-13        892.                  
    660.0 0.485E+12 0.723E+09 0.548E+07 0.183E-13        892.                  
    661.0 0.476E+12 0.701E+09 0.529E+07 0.180E-13        892.                  
    662.0 0.468E+12 0.680E+09 0.511E+07 0.178E-13        892.                  
    663.0 0.460E+12 0.660E+09 0.494E+07 0.176E-13        892.                  
    664.0 0.452E+12 0.640E+09 0.477E+07 0.173E-13        892.                  
    665.0 0.444E+12 0.621E+09 0.461E+07 0.171E-13        892.                  
    666.0 0.437E+12 0.603E+09 0.445E+07 0.169E-13        892.                  
    667.0 0.429E+12 0.585E+09 0.430E+07 0.166E-13        892.                  
    668.0 0.422E+12 0.567E+09 0.415E+07 0.164E-13        892.                  
    669.0 0.415E+12 0.550E+09 0.401E+07 0.162E-13        892.                  
    670.0 0.408E+12 0.534E+09 0.387E+07 0.160E-13        892.                  
    671.0 0.401E+12 0.518E+09 0.374E+07 0.158E-13        892.                  
    672.0 0.394E+12 0.502E+09 0.361E+07 0.156E-13        892.                  
    673.0 0.387E+12 0.487E+09 0.349E+07 0.154E-13        892.                  
    674.0 0.380E+12 0.473E+09 0.337E+07 0.152E-13        892.                  
    675.0 0.374E+12 0.459E+09 0.326E+07 0.150E-13        892.                  
    676.0 0.367E+12 0.445E+09 0.315E+07 0.148E-13        892.                  
    677.0 0.361E+12 0.432E+09 0.304E+07 0.146E-13        892.                  
    678.0 0.355E+12 0.419E+09 0.294E+07 0.144E-13        892.                  
    679.0 0.349E+12 0.407E+09 0.284E+07 0.142E-13        892.                  
    680.0 0.343E+12 0.394E+09 0.274E+07 0.140E-13        892.                  
    681.0 0.337E+12 0.383E+09 0.265E+07 0.139E-13        892.                  
    682.0 0.331E+12 0.371E+09 0.256E+07 0.137E-13        892.                  
    683.0 0.326E+12 0.360E+09 0.247E+07 0.135E-13        892.                  
    684.0 0.320E+12 0.350E+09 0.239E+07 0.133E-13        892.                  
    685.0 0.315E+12 0.339E+09 0.231E+07 0.132E-13        892.                  
    686.0 0.309E+12 0.329E+09 0.223E+07 0.130E-13        892.                  
    687.0 0.304E+12 0.319E+09 0.215E+07 0.128E-13        892.                  
    688.0 0.299E+12 0.310E+09 0.208E+07 0.127E-13        892.                  
    689.0 0.294E+12 0.301E+09 0.201E+07 0.125E-13        892.                  
    690.0 0.289E+12 0.292E+09 0.194E+07 0.124E-13        892.                  
    691.0 0.284E+12 0.283E+09 0.188E+07 0.122E-13        892.                  
    692.0 0.279E+12 0.275E+09 0.181E+07 0.121E-13        892.                  
    693.0 0.274E+12 0.266E+09 0.175E+07 0.119E-13        892.                  
    694.0 0.269E+12 0.259E+09 0.169E+07 0.118E-13        892.                  
    695.0 0.265E+12 0.251E+09 0.163E+07 0.116E-13        892.                  
    696.0 0.260E+12 0.243E+09 0.158E+07 0.115E-13        892.                  
    697.0 0.256E+12 0.236E+09 0.153E+07 0.113E-13        892.                  
    698.0 0.251E+12 0.229E+09 0.147E+07 0.112E-13        892.                  
    699.0 0.247E+12 0.222E+09 0.142E+07 0.111E-13        892.                  
    700.0 0.243E+12 0.216E+09 0.138E+07 0.109E-13        892.                  
    701.0 0.239E+12 0.210E+09 0.133E+07 0.108E-13        892.                  
    702.0 0.235E+12 0.203E+09 0.129E+07 0.107E-13        892.                  
    703.0 0.231E+12 0.197E+09 0.124E+07 0.106E-13        892.                  
    704.0 0.227E+12 0.191E+09 0.120E+07 0.104E-13        892.                  
    705.0 0.223E+12 0.186E+09 0.116E+07 0.103E-13        892.                  
    706.0 0.219E+12 0.180E+09 0.112E+07 0.102E-13        892.                  
    707.0 0.216E+12 0.175E+09 0.108E+07 0.101E-13        892.                  
    708.0 0.212E+12 0.170E+09 0.105E+07 0.995E-14        892.                  
    709.0 0.208E+12 0.165E+09 0.101E+07 0.984E-14        892.                  
    710.0 0.205E+12 0.160E+09 0.977E+06 0.972E-14        892.                  
    711.0 0.201E+12 0.155E+09 0.944E+06 0.961E-14        892.                  
    712.0 0.198E+12 0.151E+09 0.912E+06 0.950E-14        892.                  
    713.0 0.194E+12 0.146E+09 0.882E+06 0.939E-14        892.                  
    714.0 0.191E+12 0.142E+09 0.852E+06 0.929E-14        892.                  
    715.0 0.188E+12 0.138E+09 0.823E+06 0.918E-14        892.                  
    716.0 0.185E+12 0.134E+09 0.796E+06 0.908E-14        892.                  
    717.0 0.182E+12 0.130E+09 0.769E+06 0.898E-14        892.                  
    718.0 0.179E+12 0.126E+09 0.743E+06 0.888E-14        892.                  
    719.0 0.176E+12 0.122E+09 0.718E+06 0.878E-14        892.                  
    720.0 0.173E+12 0.119E+09 0.694E+06 0.868E-14        892.                  
    721.0 0.170E+12 0.115E+09 0.671E+06 0.859E-14        892.                  
    722.0 0.167E+12 0.112E+09 0.648E+06 0.849E-14        892.                  
    723.0 0.164E+12 0.108E+09 0.627E+06 0.840E-14        892.                  
    724.0 0.161E+12 0.105E+09 0.606E+06 0.831E-14        892.                  
    725.0 0.158E+12 0.102E+09 0.585E+06 0.822E-14        892.                  
    726.0 0.156E+12 0.991E+08 0.566E+06 0.813E-14        892.                  
    727.0 0.153E+12 0.962E+08 0.547E+06 0.804E-14        892.                  
    728.0 0.151E+12 0.934E+08 0.528E+06 0.795E-14        892.                  
    729.0 0.148E+12 0.907E+08 0.511E+06 0.787E-14        892.                  
    730.0 0.146E+12 0.880E+08 0.494E+06 0.778E-14        892.                  
    731.0 0.143E+12 0.854E+08 0.477E+06 0.770E-14        892.                  
    732.0 0.141E+12 0.829E+08 0.461E+06 0.762E-14        892.                  
    733.0 0.138E+12 0.805E+08 0.446E+06 0.754E-14        892.                  
    734.0 0.136E+12 0.781E+08 0.431E+06 0.746E-14        892.                  
    735.0 0.134E+12 0.758E+08 0.416E+06 0.738E-14        892.                  
    736.0 0.131E+12 0.736E+08 0.402E+06 0.731E-14        892.                  
    737.0 0.129E+12 0.714E+08 0.389E+06 0.723E-14        892.                  
    738.0 0.127E+12 0.694E+08 0.376E+06 0.716E-14        892.                  
    739.0 0.125E+12 0.673E+08 0.363E+06 0.708E-14        892.                  
    740.0 0.123E+12 0.654E+08 0.351E+06 0.701E-14        892.                  
    741.0 0.121E+12 0.634E+08 0.340E+06 0.694E-14        892.                  
    742.0 0.119E+12 0.616E+08 0.328E+06 0.687E-14        892.                  
    743.0 0.117E+12 0.598E+08 0.317E+06 0.680E-14        892.                  
    744.0 0.115E+12 0.580E+08 0.307E+06 0.673E-14        892.                  
    745.0 0.113E+12 0.563E+08 0.297E+06 0.667E-14        892.                  
    746.0 0.111E+12 0.547E+08 0.287E+06 0.660E-14        892.                  
    747.0 0.109E+12 0.531E+08 0.277E+06 0.654E-14        892.                  
    748.0 0.107E+12 0.515E+08 0.268E+06 0.647E-14        892.                  
    749.0 0.105E+12 0.500E+08 0.259E+06 0.641E-14        892.                  
    750.0 0.104E+12 0.486E+08 0.250E+06 0.634E-14        892.                  
    751.0 0.102E+12 0.472E+08 0.242E+06 0.628E-14        892.                  
    752.0 0.100E+12 0.458E+08 0.234E+06 0.622E-14        892.                  
    753.0 0.985E+11 0.444E+08 0.226E+06 0.616E-14        892.                  
    754.0 0.968E+11 0.432E+08 0.219E+06 0.610E-14        892.                  
    755.0 0.952E+11 0.419E+08 0.211E+06 0.604E-14        892.                  
    756.0 0.936E+11 0.407E+08 0.204E+06 0.599E-14        892.                  
    757.0 0.920E+11 0.395E+08 0.198E+06 0.593E-14        892.                  
    758.0 0.905E+11 0.383E+08 0.191E+06 0.587E-14        892.                  
    759.0 0.890E+11 0.372E+08 0.185E+06 0.582E-14        892.                  
    760.0 0.875E+11 0.361E+08 0.179E+06 0.577E-14        892.                  
    761.0 0.860E+11 0.351E+08 0.173E+06 0.571E-14        892.                  
    762.0 0.846E+11 0.341E+08 0.167E+06 0.566E-14        892.                  
    763.0 0.832E+11 0.331E+08 0.161E+06 0.561E-14        892.                  
    764.0 0.818E+11 0.321E+08 0.156E+06 0.556E-14        892.                  
    765.0 0.804E+11 0.312E+08 0.151E+06 0.550E-14        892.                  
    766.0 0.791E+11 0.303E+08 0.146E+06 0.545E-14        892.                  
    767.0 0.778E+11 0.294E+08 0.141E+06 0.541E-14        892.                  
    768.0 0.765E+11 0.285E+08 0.136E+06 0.536E-14        892.                  
    769.0 0.752E+11 0.277E+08 0.132E+06 0.531E-14        892.                  
    770.0 0.739E+11 0.269E+08 0.127E+06 0.526E-14        892.                  
    771.0 0.727E+11 0.261E+08 0.123E+06 0.521E-14        892.                  
    772.0 0.715E+11 0.254E+08 0.119E+06 0.517E-14        892.                  
    773.0 0.703E+11 0.246E+08 0.115E+06 0.512E-14        892.                  
    774.0 0.691E+11 0.239E+08 0.111E+06 0.508E-14        892.                  
    775.0 0.680E+11 0.232E+08 0.108E+06 0.503E-14        892.                  
    776.0 0.668E+11 0.225E+08 0.104E+06 0.499E-14        892.                  
    777.0 0.657E+11 0.219E+08 0.101E+06 0.495E-14        892.                  
    778.0 0.646E+11 0.213E+08 0.974E+05 0.490E-14        892.                  
    779.0 0.635E+11 0.206E+08 0.942E+05 0.486E-14        892.                  
    780.0 0.625E+11 0.200E+08 0.910E+05 0.482E-14        892.                  
    781.0 0.614E+11 0.195E+08 0.880E+05 0.478E-14        892.                  
    782.0 0.604E+11 0.189E+08 0.851E+05 0.474E-14        892.                  
    783.0 0.594E+11 0.184E+08 0.823E+05 0.470E-14        892.                  
    784.0 0.584E+11 0.178E+08 0.796E+05 0.466E-14        892.                  
    785.0 0.575E+11 0.173E+08 0.770E+05 0.462E-14        892.                  
    786.0 0.565E+11 0.168E+08 0.744E+05 0.458E-14        892.                  
    787.0 0.556E+11 0.163E+08 0.720E+05 0.455E-14        892.                  
    788.0 0.546E+11 0.159E+08 0.696E+05 0.451E-14        892.                  
    789.0 0.537E+11 0.154E+08 0.673E+05 0.447E-14        892.                  
    790.0 0.528E+11 0.150E+08 0.651E+05 0.443E-14        892.                  
    791.0 0.520E+11 0.145E+08 0.630E+05 0.440E-14        892.                  
    792.0 0.511E+11 0.141E+08 0.609E+05 0.436E-14        892.                  
    793.0 0.503E+11 0.137E+08 0.589E+05 0.433E-14        892.                  
    794.0 0.494E+11 0.133E+08 0.570E+05 0.429E-14        892.                  
    795.0 0.486E+11 0.129E+08 0.551E+05 0.426E-14        892.                  
    796.0 0.478E+11 0.125E+08 0.533E+05 0.423E-14        892.                  
    797.0 0.470E+11 0.122E+08 0.515E+05 0.419E-14        892.                  
    798.0 0.462E+11 0.118E+08 0.498E+05 0.416E-14        892.                  
    799.0 0.455E+11 0.115E+08 0.482E+05 0.413E-14        892.                  
    800.0 0.447E+11 0.112E+08 0.466E+05 0.409E-14        892.                  
    801.0 0.440E+11 0.108E+08 0.451E+05 0.406E-14        892.                  
    802.0 0.432E+11 0.105E+08 0.436E+05 0.403E-14        892.                  
    803.0 0.425E+11 0.102E+08 0.422E+05 0.400E-14        892.                  
    804.0 0.418E+11 0.993E+07 0.408E+05 0.397E-14        892.                  
    805.0 0.411E+11 0.964E+07 0.394E+05 0.394E-14        892.                  
    806.0 0.405E+11 0.937E+07 0.382E+05 0.391E-14        892.                  
    807.0 0.398E+11 0.910E+07 0.369E+05 0.388E-14        892.                  
    808.0 0.391E+11 0.884E+07 0.357E+05 0.385E-14        892.                  
    809.0 0.385E+11 0.858E+07 0.345E+05 0.382E-14        892.                  
    810.0 0.378E+11 0.834E+07 0.334E+05 0.379E-14        892.                  
    811.0 0.372E+11 0.810E+07 0.323E+05 0.377E-14        892.                  
    812.0 0.366E+11 0.786E+07 0.312E+05 0.374E-14        892.                  
    813.0 0.360E+11 0.764E+07 0.302E+05 0.371E-14        892.                  
    814.0 0.354E+11 0.742E+07 0.292E+05 0.368E-14        892.                  
    815.0 0.348E+11 0.721E+07 0.283E+05 0.366E-14        892.                  
